Fecha,Día,Competencia,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posición,Minutos,Goles,Asistencias,Tiros penales ejecutados,Tiros penales intentados,Total de disparos,Lanzamientos en el Objetivo,Tarjetas amarillas,Tarjetas rojas,Toques,Derribos,Intercepciones,Bloqueos,xG: Goles esperados,npxG: Goles esperados (xG) sin contar penaltis,xAG: Exp. Objetivos asistidos,Acciones para la creación de tiros,Acciones para la creación de goles,Pases completados,Pases intentados,% de pase completo,Pases progresivos,Transportes,Acarreos progresivos,Tomas intentadas,Tomas exitosas,Informe del partido,Distancia total de pase,Distancia de paso progresiva,Pases completados (Cortos),Pases intentados (Cortos),% de pase completo (Cortos),Pases completados (Medios),Pases intentados (Medios),% de pase completo (Medios),Pases completados (Largos),Pases intentados (Largos),% de pase completo (Largos),xA: Asistencias Esperadas,Pases clave,Pases en el último tercio de la cancha,Pases al área de penalización,Cruce en el área de penalización,Pases de Balón Vivo,Pases de Balón Muerto,Pases de tiros libres,Pases largos,Cambios,Pases cruzados,Lanzamientos Tomados,Saques de esquina,Saques de esquina hacia adentro,Saques de esquina hacia afuera,Saques de esquina rectos,Pases fuera de juego,Pases bloqueados,ACT (Pase de Balón Vivo),ACT (Pase de Balón Muerto),ACT (Toma),ACT (Tiro),ACT (Faltas recibidas),ACT (Acción Defensiva),ACG (Pase de Balón Vivo),ACG (Pase de Balón Muerto),ACG (Toma),ACG (Tiro),ACG (Faltas recibidas),ACG (Acción Defensiva),Derribos conseguidos,Derribos (3.º def.),Derribos (3.º cent.),Derribos (3.º ataq.),Regateadores tackleados,Regateos desafiados,% de Dribladores Derribados,Desafíos perdidos,Disparos bloqueados,Tkl+Int,Despeje,Errores,Toques (Def. pen.),Toques (3.º def.),Toques (3.º cent.),Toques (3.º ataq.),Toques (Ataq. pen.),Toques (Pelota activa),% de toma exitosa,Tiempos abordados durante la toma,Abordado durante el porcentaje de aceptación,Distancia total de traslados,Distancia de traslado progresivo,Traslados en el último tercio,Traslados al área de penal,Errores de control,Despojado,Pases recibidos,Pases progresivos Rec,Segunda tarjeta amarilla,Faltas cometidas,Faltas recibidas,Posición adelantada,Penales ejecutados,Penales concedidos,Goles en contra,Recuperación de pelotas,Aéreos Ganados,Aéreos Perdidos,% of Aerials Won,Player,Performance,Normalized_performance
2024-01-13,Sáb,La Liga,Semana 20 de partido,Visitante,E 1–1,Celta Vigo,Mallorca,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,57.0,1.0,1.0,0.0,0.0,0.0,0.1,1.0,0.0,38.0,50.0,76.0,4.0,35.0,3.0,3.0,2.0,Informe del partido,647.0,437.0,17.0,20.0,85.0,11.0,14.0,78.6,5.0,9.0,55.6,0.2,1.0,6.0,0.0,0.0,39.0,11.0,4.0,0.0,1.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,10.0,32.0,17.0,0.0,57.0,66.7,1.0,33.3,174.0,118.0,3.0,0.0,1.0,1.0,32.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0,6.0,0.0,0.0,,Oscar Mingueza,12.602000000000006,4.478322672352524
2024-01-20,Sáb,La Liga,Semana 21 de partido,Local,D 0–1,Celta Vigo,Real Sociedad,Sí,Defensa,57,0,0,0,0,0.0,0.0,0,0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,31.0,44.0,70.5,1.0,29.0,1.0,4.0,0.0,Informe del partido,487.0,322.0,20.0,23.0,87.0,9.0,12.0,75.0,2.0,7.0,28.6,0.0,0.0,3.0,0.0,0.0,33.0,11.0,1.0,0.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,2.0,11.0,25.0,14.0,0.0,50.0,0.0,4.0,100.0,172.0,73.0,1.0,0.0,0.0,1.0,32.0,3.0,0,0.0,1.0,0.0,0.0,0.0,0,3.0,0.0,0.0,,Oscar Mingueza,7.807,2.7743425728500353
2024-01-28,Dom,La Liga,Semana 22 de partido,Local,D 0–1,Celta Vigo,Girona,Sí,Mediocampista,90,0,0,0,0,1.0,1.0,0,0,58.0,0.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,34.0,51.0,66.7,5.0,33.0,4.0,0.0,0.0,Informe del partido,563.0,301.0,18.0,21.0,85.7,14.0,22.0,63.6,2.0,7.0,28.6,0.2,1.0,4.0,1.0,1.0,41.0,10.0,2.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,14.0,29.0,16.0,2.0,58.0,,0.0,,226.0,99.0,4.0,1.0,0.0,0.0,36.0,1.0,0,0.0,2.0,0.0,0.0,0.0,0,4.0,0.0,0.0,,Oscar Mingueza,20.716999999999995,5.19613744670178
2024-02-04,Dom,La Liga,Semana 23 de partido,Visitante,V 3–0,Celta Vigo,Osasuna,Sí,Delantero,90,0,0,0,0,0.0,0.0,0,0,40.0,0.0,2.0,1.0,0.0,0.0,0.1,4.0,2.0,19.0,33.0,57.6,2.0,21.0,1.0,1.0,0.0,Informe del partido,327.0,218.0,10.0,14.0,71.4,7.0,11.0,63.6,2.0,6.0,33.3,0.0,1.0,2.0,1.0,0.0,29.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,2.0,14.0,20.0,9.0,1.0,40.0,0.0,1.0,100.0,125.0,51.0,1.0,0.0,2.0,0.0,23.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,2.0,0.0,100.0,Oscar Mingueza,7.7325,3.519411952118702
2024-02-11,Dom,La Liga,Semana 24 de partido,Visitante,D 2–3,Celta Vigo,Getafe,Sí,Delantero,54,0,0,0,0,0.0,0.0,0,0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,73.7,1.0,16.0,0.0,1.0,0.0,Informe del partido,186.0,53.0,6.0,7.0,85.7,4.0,5.0,80.0,1.0,3.0,33.3,0.2,0.0,0.0,1.0,1.0,13.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,11.0,11.0,0.0,27.0,0.0,1.0,100.0,53.0,16.0,0.0,0.0,2.0,1.0,17.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0,2.0,0.0,3.0,0.0,Oscar Mingueza,3.1035000000000004,1.4125438077465753
2024-02-17,Sáb,La Liga,Semana 25 de partido,Local,D 1–2,Celta Vigo,Barcelona,Sí,Defensa,84,0,1,0,0,1.0,1.0,0,0,53.0,3.0,0.0,0.0,0.1,0.1,0.1,1.0,1.0,30.0,40.0,75.0,4.0,22.0,2.0,0.0,0.0,Informe del partido,431.0,302.0,17.0,18.0,94.4,10.0,14.0,71.4,3.0,6.0,50.0,0.0,2.0,2.0,0.0,0.0,31.0,9.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,3.0,3.0,0.0,5.0,22.0,18.0,14.0,1.0,53.0,,0.0,,105.0,80.0,0.0,0.0,1.0,1.0,24.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,6.0,1.0,0.0,100.0,Oscar Mingueza,16.22,5.764036958066807
2024-02-25,Dom,La Liga,Semana 26 de partido,Visitante,E 2–2,Celta Vigo,Cádiz,No,Defensa,16,0,0,0,0,0.0,0.0,0,0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,0.0,1.0,0.0,0.0,0.0,Informe del partido,108.0,100.0,2.0,2.0,100.0,1.0,2.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,2.0,9.0,3.0,0.0,0.0,12.0,,0.0,,5.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,,Oscar Mingueza,3.896,1.3845060412224588
2024-03-01,Vie,La Liga,Semana 27 de partido,Local,V 1–0,Celta Vigo,Almería,Sí,Mediocampista,88,1,0,0,0,2.0,2.0,0,0,49.0,2.0,0.0,2.0,0.0,0.0,0.2,2.0,0.0,26.0,37.0,70.3,2.0,31.0,3.0,2.0,0.0,Informe del partido,385.0,127.0,16.0,20.0,80.0,8.0,11.0,72.7,2.0,3.0,66.7,0.1,2.0,3.0,2.0,0.0,36.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,22.0,17.0,1.0,49.0,0.0,1.0,50.0,169.0,91.0,1.0,1.0,2.0,3.0,33.0,4.0,0,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0,0.0,,Oscar Mingueza,18.84599999999999,4.726862302483068
2024-03-10,Dom,La Liga,Semana 28 de partido,Visitante,D 0–4,Celta Vigo,Real Madrid,Sí,Defensa,76,0,0,0,0,0.0,0.0,1,0,44.0,1.0,1.0,1.0,0.0,0.0,0.1,5.0,0.0,33.0,40.0,82.5,4.0,27.0,3.0,3.0,1.0,Informe del partido,560.0,262.0,20.0,21.0,95.2,9.0,13.0,69.2,4.0,5.0,80.0,0.2,1.0,1.0,2.0,0.0,33.0,7.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,10.0,16.0,18.0,0.0,44.0,33.3,2.0,66.7,183.0,98.0,8.0,0.0,0.0,0.0,30.0,3.0,0,1.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,,Oscar Mingueza,11.715000000000003,4.163113006396589
2024-03-17,Dom,La Liga,Semana 29 de partido,Visitante,V 2–1,Celta Vigo,Sevilla,Sí,Defensa,90,0,0,0,0,1.0,0.0,0,0,121.0,3.0,0.0,2.0,0.0,0.0,0.1,3.0,0.0,92.0,105.0,87.6,10.0,74.0,1.0,1.0,1.0,Informe del partido,1472.0,606.0,47.0,49.0,95.9,41.0,45.0,91.1,3.0,9.0,33.3,0.0,1.0,5.0,1.0,0.0,99.0,6.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,100.0,0.0,1.0,3.0,3.0,0.0,3.0,37.0,70.0,15.0,0.0,121.0,100.0,0.0,0.0,258.0,131.0,2.0,0.0,4.0,1.0,92.0,1.0,0,0.0,2.0,0.0,0.0,0.0,0,5.0,1.0,0.0,100.0,Oscar Mingueza,22.012,7.822316986496089
2024-03-31,Dom,La Liga,Semana 30 de partido,Local,E 0–0,Celta Vigo,Rayo Vallecano,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,80.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,79.0,86.1,6.0,53.0,0.0,5.0,4.0,Informe del partido,1192.0,457.0,24.0,26.0,92.3,33.0,37.0,89.2,7.0,10.0,70.0,0.5,0.0,7.0,3.0,1.0,63.0,16.0,4.0,1.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,3.0,0.0,0.0,3.0,18.0,41.0,22.0,0.0,80.0,80.0,1.0,20.0,230.0,88.0,1.0,0.0,0.0,0.0,55.0,2.0,0,0.0,2.0,0.0,0.0,0.0,0,6.0,0.0,0.0,,Oscar Mingueza,17.181000000000004,6.105543710021323
2024-04-12,Vie,La Liga,Semana 31 de partido,Visitante,D 1–2,Celta Vigo,Betis,Sí,Mediocampista,90,0,0,0,0,0.0,0.0,0,0,107.0,1.0,0.0,3.0,0.0,0.0,0.1,1.0,0.0,72.0,93.0,77.4,6.0,66.0,1.0,5.0,2.0,Informe del partido,1109.0,466.0,43.0,48.0,89.6,24.0,31.0,77.4,5.0,11.0,45.5,0.2,1.0,7.0,1.0,1.0,78.0,15.0,1.0,0.0,1.0,5.0,12.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,19.0,57.0,33.0,1.0,107.0,40.0,3.0,60.0,314.0,118.0,1.0,0.0,1.0,4.0,76.0,5.0,0,1.0,1.0,0.0,0.0,0.0,0,7.0,1.0,2.0,33.3,Oscar Mingueza,31.423000000000002,7.881364434411839
2024-04-20,Sáb,La Liga,Semana 32 de partido,Local,V 4–1,Celta Vigo,Las Palmas,Sí,Defensa,90,0,0,0,0,2.0,1.0,0,0,68.0,1.0,0.0,1.0,0.3,0.3,0.1,3.0,1.0,44.0,57.0,77.2,4.0,43.0,4.0,3.0,2.0,Informe del partido,972.0,549.0,15.0,18.0,83.3,19.0,21.0,90.5,9.0,15.0,60.0,0.1,1.0,9.0,0.0,0.0,46.0,10.0,2.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,5.0,23.0,34.0,13.0,3.0,68.0,66.7,1.0,33.3,241.0,109.0,1.0,1.0,2.0,0.0,42.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,,Oscar Mingueza,13.232,4.702203269367447
2024-04-27,Sáb,La Liga,Semana 33 de partido,Visitante,D 0–3,Celta Vigo,Alavés,Sí,Defensa,90,0,0,0,0,0.0,0.0,1,0,106.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,79.0,98.0,80.6,11.0,74.0,3.0,2.0,2.0,Informe del partido,1419.0,588.0,28.0,32.0,87.5,46.0,54.0,85.2,5.0,10.0,50.0,0.1,2.0,15.0,0.0,0.0,86.0,12.0,1.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,40.0,51.0,15.0,0.0,106.0,100.0,0.0,0.0,359.0,177.0,5.0,0.0,1.0,1.0,76.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,100.0,Oscar Mingueza,19.656000000000002,6.985074626865671
2024-05-05,Dom,La Liga,Semana 34 de partido,Local,V 3–2,Celta Vigo,Villarreal,Sí,Mediocampista,90,0,0,0,0,1.0,0.0,0,0,97.0,3.0,0.0,0.0,0.0,0.0,0.8,7.0,2.0,81.0,89.0,91.0,11.0,65.0,6.0,0.0,0.0,Informe del partido,1092.0,501.0,52.0,54.0,96.3,22.0,26.0,84.6,3.0,4.0,75.0,0.5,4.0,5.0,8.0,1.0,88.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,3.0,2.0,0.0,0.0,17.0,31.0,49.0,5.0,97.0,,0.0,,230.0,151.0,5.0,2.0,2.0,0.0,88.0,14.0,0,1.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,,Oscar Mingueza,39.87,10.0
2024-05-12,Dom,La Liga,Semana 35 de partido,Visitante,D 0–1,Celta Vigo,Atlético Madrid,Sí,Mediocampista,90,0,0,0,0,0.0,0.0,0,0,73.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,68.0,77.9,5.0,53.0,3.0,2.0,1.0,Informe del partido,803.0,359.0,32.0,33.0,97.0,16.0,20.0,80.0,3.0,10.0,30.0,0.1,0.0,8.0,2.0,0.0,60.0,8.0,1.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,16.0,33.0,25.0,1.0,73.0,50.0,0.0,0.0,226.0,165.0,3.0,0.0,0.0,1.0,54.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,,Oscar Mingueza,25.317000000000004,6.349887133182845
2024-05-15,Mié,La Liga,Semana 36 de partido,Local,V 2–1,Celta Vigo,Athletic Club,No,Mediocampista,45,0,0,0,0,0.0,0.0,0,0,41.0,3.0,0.0,1.0,0.0,0.0,0.2,1.0,0.0,26.0,35.0,74.3,3.0,25.0,0.0,2.0,1.0,Informe del partido,390.0,165.0,14.0,15.0,93.3,12.0,14.0,85.7,0.0,5.0,0.0,0.2,1.0,3.0,2.0,1.0,30.0,5.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,17.0,13.0,2.0,41.0,50.0,1.0,50.0,105.0,48.0,3.0,0.0,0.0,0.0,29.0,2.0,0,0.0,1.0,0.0,0.0,0.0,0,4.0,0.0,0.0,,Oscar Mingueza,15.828999999999997,3.9701529972410325
2024-05-19,Dom,La Liga,Semana 37 de partido,Visitante,V 2–1,Celta Vigo,Granada,Sí,Defensa,90,0,0,0,0,0.0,0.0,0,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,52.0,73.1,2.0,31.0,2.0,4.0,2.0,Informe del partido,675.0,312.0,21.0,23.0,91.3,12.0,16.0,75.0,4.0,11.0,36.4,0.1,0.0,2.0,2.0,1.0,40.0,11.0,4.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,3.0,25.0,20.0,13.0,2.0,58.0,50.0,2.0,50.0,210.0,123.0,1.0,0.0,0.0,0.0,36.0,2.0,0,0.0,1.0,0.0,0.0,0.0,0,6.0,0.0,0.0,,Oscar Mingueza,11.088999999999999,3.940653873489693
2024-05-26,Dom,La Liga,Semana 38 de partido,Local,E 2–2,Celta Vigo,Valencia,Sí,Mediocampista,90,0,0,0,0,1.0,1.0,0,0,84.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,55.0,70.0,78.6,5.0,49.0,0.0,3.0,1.0,Informe del partido,894.0,383.0,29.0,31.0,93.5,21.0,31.0,67.7,4.0,5.0,80.0,0.1,0.0,4.0,1.0,0.0,61.0,9.0,1.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,3.0,3.0,0.0,4.0,34.0,37.0,15.0,0.0,84.0,33.3,2.0,66.7,244.0,128.0,2.0,0.0,1.0,1.0,55.0,7.0,0,1.0,1.0,0.0,0.0,0.0,0,4.0,0.0,1.0,0.0,Oscar Mingueza,26.138,6.555806370704791
2023-08-12,Sáb,La Liga,Semana 1 de partido,Visitante,V 2–0,Real Madrid,Athletic Club,Sí,Delantero,79,0,0,0,0,3.0,2.0,0,0,41.0,0.0,0.0,0.0,0.2,0.2,0.0,5.0,0.0,18.0,21.0,85.7,2.0,30.0,3.0,10.0,3.0,Informe del partido,220.0,48.0,9.0,10.0,90.0,4.0,6.0,66.7,1.0,1.0,100.0,0.1,0.0,1.0,1.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,3.0,19.0,19.0,7.0,41.0,30.0,6.0,60.0,205.0,90.0,3.0,3.0,6.0,0.0,31.0,11.0,0,2.0,2.0,2.0,0.0,0.0,0,3.0,0.0,0.0,,Vinicius Jr,9.177000000000007,4.176869509808387
2023-08-19,Sáb,La Liga,Semana 2 de partido,Visitante,V 3–1,Real Madrid,Almería,Sí,Delantero,89,1,0,0,0,4.0,1.0,0,0,50.0,0.0,0.0,0.0,0.2,0.2,0.0,4.0,0.0,24.0,35.0,68.6,4.0,38.0,4.0,8.0,3.0,Informe del partido,379.0,62.0,12.0,14.0,85.7,4.0,8.0,50.0,3.0,4.0,75.0,0.2,0.0,2.0,1.0,0.0,34.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,41.0,9.0,50.0,37.5,4.0,50.0,323.0,173.0,9.0,4.0,2.0,2.0,48.0,8.0,0,2.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,Vinicius Jr,12.571000000000002,5.721633061763233
2023-08-25,Vie,La Liga,Semana 3 de partido,Visitante,V 1–0,Real Madrid,Celta Vigo,Sí,Delantero,17,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,4.0,2.0,2.0,2.0,Informe del partido,64.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,6.0,100.0,0.0,0.0,78.0,75.0,1.0,1.0,1.0,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,,Vinicius Jr,2.6100000000000003,1.1879295434891448
2023-09-27,Mié,La Liga,Semana 7 de partido,Local,V 2–0,Real Madrid,Las Palmas,No,Delantero,34,0,0,0,0,1.0,0.0,0,0,17.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,6.0,10.0,60.0,0.0,14.0,2.0,6.0,2.0,Informe del partido,90.0,0.0,4.0,5.0,80.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,5.0,17.0,33.3,4.0,66.7,97.0,25.0,0.0,1.0,1.0,1.0,11.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,,Vinicius Jr,4.06,1.847890400983114
2023-09-30,Sáb,La Liga,Semana 8 de partido,Visitante,V 3–0,Real Madrid,Girona,Sí,Delantero,67,0,0,0,0,0.0,0.0,0,0,41.0,2.0,0.0,0.0,0.0,0.0,0.4,3.0,0.0,22.0,29.0,75.9,3.0,34.0,9.0,2.0,0.0,Informe del partido,373.0,81.0,11.0,14.0,78.6,9.0,10.0,90.0,2.0,3.0,66.7,0.1,2.0,2.0,0.0,0.0,28.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,12.0,25.0,10.0,41.0,0.0,0.0,0.0,307.0,168.0,2.0,7.0,2.0,1.0,35.0,8.0,0,1.0,3.0,0.0,0.0,0.0,0,2.0,0.0,0.0,,Vinicius Jr,9.182500000000001,4.179372809612671
2023-10-03,Mar,Champions Lg,Etapa de grupo,Visitante,V 3–2,es Real Madrid,it Napoli,Sí,Delantero,83,1,0,0,0,6.0,2.0,0,0,42.0,2.0,0.0,1.0,0.4,0.4,0.0,6.0,0.0,19.0,26.0,73.1,0.0,35.0,4.0,7.0,3.0,Informe del partido,262.0,7.0,10.0,12.0,83.3,8.0,9.0,88.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,3.0,14.0,25.0,9.0,42.0,42.9,4.0,57.1,234.0,118.0,3.0,3.0,2.0,1.0,37.0,10.0,0,2.0,3.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,Vinicius Jr,11.541,5.252833280233035
